months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital_gains,capital_loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
19,66,cc5426,CA,500/1000,1000,1312.92,0,54599,FEMALE,High School,Manager,Reading,Divorced,8590.89,2441.19,2021-10-20,Vehicle Theft,No Collision,Trivial Damage,Police,IL,New Karen,"38435 Lynch Ridges, New Debbie, OK 39902",1,2,YES,1,0,NO,36128.23,1368.74,6586.76,905.67,Toyota,Model A,2017,Y
23,53,ue8922,TX,250/500,2000,1270.79,2000000,84513,FEMALE,Bachelor,Engineer,Cooking,Divorced,202.8,1010.71,2023-08-07,Multi-vehicle Collision,Front Collision,Major Damage,Police,FL,Ramirezfort,"775 Diaz Cove Apt. 889, Wandaborough, ID 56620",6,3,YES,1,3,YES,18194.7,10208.46,2766.4,4709.43,Toyota,Model A,2007,N
11,36,dn6657,IL,250/500,500,973.33,2000000,11024,MALE,Master,Lawyer,Sports,Divorced,2191.45,4730.91,2024-08-23,Multi-vehicle Collision,No Collision,Major Damage,Fire,IL,North Garyland,"3421 Mitchell Pass Apt. 545, Robertshaven, VT 82906",13,3,,1,3,YES,36077.58,6434.35,13652.98,9356.5,BMW,Model D,2016,N
57,21,JS9683,IL,250/500,500,1157.56,1000000,17172,FEMALE,Bachelor,Clerk,Reading,Single,9657.21,1220.6,2022-06-09,Parked Car,Front Collision,Total Loss,Fire,NY,Edwardport,"3521 Brown Flat, Kristinechester, AK 57196",14,3,,2,2,NO,23274.0,12546.47,4302.36,9143.27,Toyota,Model B,2007,Y
62,70,Eg9924,FL,250/500,1000,1190.06,1000000,47416,MALE,Associate,Clerk,Cooking,Single,8395.32,4992.68,2025-01-01,Multi-vehicle Collision,No Collision,Trivial Damage,Police,NY,Chanchester,"010 Lori Estates, North Jennifer, OR 44836",16,1,,2,0,,32750.72,3675.98,8156.52,2131.81,Toyota,Model C,2014,Y
66,59,MG1216,TX,500/1000,2000,1308.65,1000000,29921,FEMALE,Associate,Doctor,Traveling,Married,4699.19,446.94,2023-07-26,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,East Eric,"42263 Robert Summit Apt. 144, Jamesfort, MA 85173",18,2,NO,2,1,NO,18326.38,11467.38,9776.27,2425.0,Honda,Model C,2011,Y
39,69,zF4519,FL,250/500,2000,1390.15,0,71746,MALE,High School,Clerk,Sports,Divorced,7486.78,3263.73,2020-10-12,Vehicle Theft,No Collision,Total Loss,Police,TX,Snyderhaven,"159 Jared Manors, Jacobburgh, TX 52044",7,2,NO,0,1,YES,25846.56,5226.03,14295.45,11941.07,Ford,Model A,2008,Y
46,36,NR5546,IL,100/300,500,1250.01,2000000,05825,FEMALE,Associate,Doctor,Cooking,Married,8616.8,4709.97,2022-02-02,Single Vehicle Collision,Rear Collision,Major Damage,Other,FL,East Jennifer,"05719 Wright Flats, West Kellymouth, NH 73794",14,1,YES,0,0,YES,41087.22,5125.88,12254.36,11846.96,BMW,Model B,2006,N
70,38,ln6260,NY,100/300,1000,1200.47,2000000,43719,FEMALE,PhD,Lawyer,Reading,Divorced,200.03,1324.02,2024-06-19,Vehicle Theft,No Collision,Major Damage,Fire,IL,Mitchellshire,"919 Smith Square Suite 796, Lake Alicia, OK 85183",14,3,,2,0,YES,26714.5,7820.66,1895.73,14012.15,Toyota,Model D,2012,Y
42,60,ry9487,IL,500/1000,1000,1081.86,2000000,15929,FEMALE,High School,Lawyer,Gaming,Married,2233.11,2189.95,2021-07-10,Vehicle Theft,No Collision,Trivial Damage,Other,CA,East Sylvia,"24155 Troy Islands, Escobarmouth, MA 27287",4,2,NO,2,3,NO,2475.08,12371.2,7544.88,609.9,Chevrolet,Model D,2006,N
108,26,GX2702,CA,100/300,500,924.69,0,78244,MALE,High School,Manager,Cooking,Single,6030.01,3360.39,2022-03-13,Vehicle Theft,Side Collision,Trivial Damage,Fire,TX,Ortizchester,"431 Paul Cliff Apt. 651, Jaclynview, NH 27599",5,3,,0,2,YES,20453.86,5206.62,10450.12,4713.64,Toyota,Model D,2016,N
120,50,bv5431,IL,100/300,500,1485.61,0,46856,MALE,Associate,Doctor,Reading,Married,2973.42,474.76,2023-11-24,Parked Car,Side Collision,Total Loss,Ambulance,FL,Simpsonton,"USS Murillo, FPO AE 60918",8,2,,0,2,NO,21319.99,4244.01,12919.0,4983.81,BMW,Model A,2012,Y
12,45,OI9608,FL,500/1000,500,1038.22,0,76288,MALE,Associate,Doctor,Cooking,Divorced,158.69,4882.29,2023-04-14,Vehicle Theft,Front Collision,Major Damage,Police,CA,Amymouth,"434 Jacob Greens Suite 521, West Jasmine, NE 06448",23,1,NO,2,3,YES,19370.38,10276.37,7758.92,10558.38,Chevrolet,Model C,2013,Y
97,26,gJ2098,IL,100/300,2000,687.12,1000000,06334,MALE,PhD,Clerk,Sports,Single,4389.38,703.64,2024-01-31,Multi-vehicle Collision,Rear Collision,Trivial Damage,Ambulance,CA,Brandonshire,"1414 Michael Circle, Alexisland, IA 88909",0,3,,1,3,YES,8424.6,12601.6,6643.65,14901.76,Honda,Model D,2007,N
80,38,Sz7429,IL,100/300,1000,1476.41,0,29228,FEMALE,High School,Engineer,Sports,Married,7886.27,1613.05,2022-09-27,Parked Car,Rear Collision,Total Loss,Other,TX,Scottburgh,"7254 Holly Streets Apt. 453, Smithport, KS 03930",2,2,NO,2,1,YES,8006.13,1444.86,9240.96,12859.56,Ford,Model D,2002,N
16,50,ix1744,FL,500/1000,500,1199.31,1000000,88672,MALE,Master,Doctor,Reading,Single,7717.77,1276.37,2025-01-14,Parked Car,Front Collision,Trivial Damage,Police,CA,New Holly,"527 Gordon Fall Apt. 918, East Elijahfurt, DE 34535",7,1,,1,0,,29666.09,6416.63,4178.02,13279.37,Ford,Model A,2001,N
88,33,ak8097,FL,250/500,1000,1177.66,1000000,01550,MALE,Bachelor,Doctor,Sports,Divorced,2395.7,1718.0,2021-10-30,Single Vehicle Collision,No Collision,Trivial Damage,Fire,TX,Matthewstown,"1591 Taylor Run, East David, DC 88412",0,2,NO,1,0,YES,42127.2,1006.41,14548.78,13715.2,Toyota,Model C,2023,Y
102,42,Ea3379,NY,100/300,2000,782.43,0,70150,FEMALE,Bachelor,Doctor,Cooking,Married,7735.73,1494.7,2023-06-15,Single Vehicle Collision,Rear Collision,Minor Damage,Other,IL,Williamsbury,"8725 Tanner Park Apt. 015, East Jeremy, ID 24927",11,1,YES,1,2,,10937.24,9869.17,3063.65,1451.23,Ford,Model D,2003,Y
17,37,CW6964,NY,500/1000,2000,743.94,0,33455,MALE,PhD,Doctor,Gaming,Divorced,4546.63,85.91,2023-05-03,Vehicle Theft,Rear Collision,Major Damage,Fire,IL,East Sandrabury,"1968 Chelsey Plains, Ericchester, NE 26387",18,2,,2,2,NO,12131.92,11267.95,7193.51,6817.14,BMW,Model A,2000,N
48,26,LN5430,NY,500/1000,500,1471.59,1000000,04348,FEMALE,High School,Doctor,Cooking,Married,2621.89,1494.55,2021-03-19,Single Vehicle Collision,Side Collision,Major Damage,Police,IL,Lake Sylvia,"USS Wright, FPO AA 50436",16,2,,1,2,YES,35990.67,2459.47,5929.9,4710.11,Chevrolet,Model C,2004,Y
66,39,fn3667,NY,500/1000,500,1403.44,1000000,53052,MALE,Associate,Lawyer,Traveling,Divorced,7741.96,4283.82,2023-05-22,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Robertborough,"2282 Donald Islands Apt. 485, Port Jennifer, WV 80761",11,2,YES,2,1,YES,4817.19,10230.98,10643.27,7643.38,Ford,Model D,2015,Y
66,29,wC3496,NY,250/500,2000,1381.98,2000000,60279,MALE,Associate,Engineer,Reading,Single,1038.42,2929.06,2025-04-22,Multi-vehicle Collision,Rear Collision,Trivial Damage,Fire,CA,Andreabury,"970 Phillips Meadows, Christopherborough, WY 97242",6,1,,2,0,YES,26297.36,9912.92,1695.64,9850.1,Chevrolet,Model D,2000,Y
3,66,tq5402,IL,250/500,2000,1107.42,2000000,60822,MALE,PhD,Engineer,Traveling,Single,2039.28,1588.99,2021-02-14,Vehicle Theft,Side Collision,Major Damage,Ambulance,IL,North Nicole,"16327 Susan Run Suite 914, Port Allenstad, MS 79826",22,3,YES,1,3,NO,33290.58,12392.75,6816.74,1024.91,Honda,Model D,2018,Y
23,35,Dj3642,TX,500/1000,1000,846.04,0,96230,FEMALE,PhD,Clerk,Cooking,Married,5142.74,141.27,2023-11-07,Multi-vehicle Collision,No Collision,Minor Damage,Fire,IL,East Rhondafurt,"USNV Sutton, FPO AA 27069",1,2,NO,1,1,YES,46399.86,9786.79,8539.14,8510.56,Toyota,Model C,2014,N
70,54,NB7687,IL,250/500,1000,771.2,2000000,63253,MALE,Bachelor,Clerk,Cooking,Married,7646.3,1875.94,2023-10-08,Single Vehicle Collision,Front Collision,Minor Damage,Fire,TX,Peterburgh,"301 Jamie Curve Suite 988, Port Cody, AL 22916",17,2,NO,1,2,YES,21647.7,8716.95,13314.71,3230.04,Ford,Model D,2006,Y
34,40,ye7199,FL,250/500,2000,1202.59,0,39378,FEMALE,Bachelor,Clerk,Cooking,Married,8052.01,4761.61,2024-01-08,Parked Car,Front Collision,Trivial Damage,Other,TX,Cindyside,"756 Theresa Streets Apt. 384, Theresaberg, AK 55384",16,3,NO,2,0,,34988.68,12112.46,10827.37,7323.62,Toyota,Model D,2001,N
15,24,Ku2287,TX,250/500,500,750.08,0,93652,FEMALE,PhD,Manager,Reading,Married,9216.89,2605.1,2024-11-09,Parked Car,Side Collision,Major Damage,Ambulance,NY,Jonesland,"1592 Eric Junction Suite 890, Lauraton, OK 02458",19,3,NO,1,1,NO,1910.44,11157.16,8244.18,12270.79,BMW,Model D,2023,Y
69,24,VU0347,FL,500/1000,1000,995.67,1000000,96763,FEMALE,Master,Clerk,Gaming,Married,6513.82,3979.45,2022-02-06,Single Vehicle Collision,Rear Collision,Trivial Damage,Fire,NY,North Jackberg,"238 Little Village, Jacquelineville, TX 18758",7,2,NO,2,0,NO,23951.36,6644.75,12237.93,4136.48,Ford,Model C,2000,N
7,38,mc0722,TX,500/1000,500,699.18,2000000,27325,MALE,Associate,Doctor,Traveling,Single,7463.37,4908.58,2021-10-13,Vehicle Theft,Side Collision,Trivial Damage,Ambulance,IL,West Jill,"895 Daniel Crest, Lake Kathy, OR 65660",13,3,YES,0,2,YES,37504.57,793.6,2606.38,13468.09,Toyota,Model A,2010,N
112,27,kC3879,FL,250/500,500,787.23,0,72760,MALE,Master,Clerk,Traveling,Married,4737.46,3437.93,2024-06-19,Parked Car,No Collision,Major Damage,Police,TX,Pricemouth,"USNS Sanchez, FPO AE 83707",9,1,YES,2,0,YES,26405.3,6192.08,7905.48,7313.63,Honda,Model B,2023,N
6,23,Xy4229,IL,100/300,500,854.53,1000000,99849,FEMALE,Bachelor,Engineer,Sports,Single,8216.24,3443.33,2025-03-01,Multi-vehicle Collision,No Collision,Minor Damage,Ambulance,NY,Murphyport,"657 Gonzalez Lodge Apt. 068, West Ericaside, ME 74691",6,1,,1,1,,27378.76,11580.85,7269.85,10630.0,BMW,Model B,2019,N
56,32,dl9872,TX,500/1000,2000,693.98,2000000,77855,FEMALE,PhD,Doctor,Traveling,Married,4725.15,1154.45,2021-07-10,Vehicle Theft,Front Collision,Total Loss,Other,NY,North Jasontown,"391 Roach Prairie, Port Veronicamouth, MT 33161",9,3,NO,0,3,NO,47064.53,11289.06,9134.23,3430.36,Chevrolet,Model A,2014,Y
17,33,Wr0507,CA,500/1000,1000,1061.49,2000000,75403,MALE,High School,Lawyer,Traveling,Married,9371.73,3815.75,2022-02-17,Multi-vehicle Collision,No Collision,Major Damage,Other,FL,Brianport,"1929 Douglas Pike, Tiffanyview, DE 54156",21,3,YES,1,0,NO,41772.93,5375.23,14431.63,8233.77,Honda,Model A,2006,N
35,30,Zl6936,CA,250/500,1000,1107.13,0,36284,FEMALE,Associate,Doctor,Sports,Married,4517.58,3787.5,2021-03-17,Parked Car,Front Collision,Minor Damage,Police,TX,New Joycemouth,"Unit 1632 Box 3813, DPO AA 02329",4,1,YES,2,3,,35106.69,8011.9,7157.1,10794.76,Toyota,Model D,2022,N
117,60,pE7410,FL,100/300,1000,1115.07,2000000,54361,MALE,Master,Clerk,Gaming,Married,6382.75,160.23,2023-03-13,Vehicle Theft,Rear Collision,Trivial Damage,Fire,NY,East Robert,"52583 Miller Meadows Apt. 578, Port Davidport, WI 36944",15,3,,2,1,,12922.39,1519.81,691.02,13624.37,Ford,Model D,2004,N
1,50,gm6847,CA,250/500,2000,900.87,2000000,22862,MALE,Master,Lawyer,Cooking,Married,2859.08,1261.25,2024-02-29,Parked Car,No Collision,Major Damage,Fire,CA,Port Rachelton,"8511 Fox Crest, North Justinton, ID 98220",20,3,NO,0,2,NO,32785.2,7257.9,8074.46,8049.01,BMW,Model A,2011,N
34,48,Gk3596,TX,250/500,500,625.6,2000000,67380,MALE,Associate,Lawyer,Gaming,Divorced,4527.62,4876.16,2023-08-17,Parked Car,Side Collision,Total Loss,Fire,IL,North Kristenton,"356 Lisa Locks, Montoyafurt, FL 59875",21,3,YES,0,1,,23602.23,13823.33,10070.04,9309.37,Chevrolet,Model C,2001,N
78,67,DH6892,FL,500/1000,1000,800.6,2000000,83456,FEMALE,Associate,Manager,Traveling,Single,1758.03,755.1,2021-04-13,Vehicle Theft,Side Collision,Minor Damage,Ambulance,IL,Monicahaven,"81938 Kyle Skyway Suite 051, Lake Lisaview, IN 00720",21,3,,0,2,NO,1269.47,13760.52,2676.96,7692.18,Toyota,Model B,2005,Y
31,68,gn0282,CA,500/1000,2000,1388.61,0,15408,MALE,Master,Clerk,Traveling,Single,6160.81,2044.95,2025-03-11,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,TX,Lake Kennethhaven,"430 Wolf Inlet, Bradleyside, OR 39386",1,2,,2,1,YES,39218.19,13061.18,606.78,10487.96,Chevrolet,Model B,2021,Y
103,37,tL5963,TX,100/300,2000,1133.23,0,98889,MALE,Master,Engineer,Reading,Divorced,3709.95,3282.33,2021-09-20,Vehicle Theft,Rear Collision,Total Loss,Police,IL,Port Andrewland,"933 Ward Circle Suite 195, Lake Christopherton, AK 58604",6,2,NO,0,3,NO,48871.86,5932.09,2081.85,13386.62,Chevrolet,Model B,2005,Y
37,25,yS6170,CA,100/300,2000,1382.04,2000000,14429,FEMALE,High School,Engineer,Reading,Single,2447.12,973.5,2023-10-13,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,IL,Jenningsfurt,"4820 Martinez Inlet Apt. 818, Andrewsberg, WI 37304",10,3,YES,1,1,NO,12439.26,1025.23,2493.77,10841.82,Chevrolet,Model A,2012,Y
7,62,Cj4055,NY,100/300,2000,905.52,2000000,41013,MALE,High School,Engineer,Traveling,Divorced,4794.21,3207.64,2022-08-21,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,TX,Avilaburgh,"636 Anthony Prairie, South Adrianview, TX 39107",3,3,,2,2,,35611.8,9560.16,8779.73,14186.47,Chevrolet,Model A,2015,N
31,19,Nb7231,NY,100/300,2000,1272.57,0,08697,MALE,Bachelor,Lawyer,Gaming,Divorced,1139.7,2175.04,2021-05-28,Vehicle Theft,Rear Collision,Minor Damage,Ambulance,NY,Brownfurt,"72185 Megan Passage Suite 047, Port Michellestad, NH 12081",0,2,,2,1,YES,20915.17,10135.53,6016.37,2611.83,Toyota,Model A,2019,Y
81,29,yS6565,FL,250/500,1000,1290.02,0,36973,MALE,PhD,Manager,Gaming,Married,9861.75,3647.98,2021-10-28,Multi-vehicle Collision,Rear Collision,Total Loss,Other,TX,Lake Rossfurt,"57111 Benjamin Park Apt. 180, Connieshire, WV 48633",13,3,,1,0,NO,22789.18,12688.76,13456.47,2563.99,Chevrolet,Model C,2008,Y
13,32,ZA6792,NY,500/1000,2000,1005.49,1000000,24411,MALE,Associate,Doctor,Traveling,Divorced,5833.07,4029.14,2025-04-26,Vehicle Theft,Side Collision,Minor Damage,Other,IL,Jennifermouth,"1503 Michael Views Suite 808, Joneschester, WV 88211",13,3,,1,3,YES,29143.8,14157.95,12468.25,10818.83,Ford,Model B,2017,N
37,20,rj3043,TX,250/500,500,963.02,0,21610,FEMALE,Master,Clerk,Traveling,Married,6860.05,501.39,2024-11-12,Vehicle Theft,Side Collision,Major Damage,Ambulance,IL,Fernandezborough,"013 Rachel Plains, North Annette, AL 06718",8,3,YES,2,0,NO,1644.14,5318.74,9850.81,9342.77,Ford,Model D,2017,Y
37,48,tV7658,NY,500/1000,2000,1268.11,1000000,86526,FEMALE,High School,Manager,Gaming,Divorced,1238.54,2001.06,2022-07-30,Single Vehicle Collision,Front Collision,Major Damage,Fire,TX,North Patriciaton,"0257 Johnson Streets Apt. 959, East Evelynmouth, PA 74376",11,1,YES,2,2,YES,2024.94,9734.32,6553.7,7078.72,Chevrolet,Model B,2006,Y
7,63,Me4636,CA,250/500,2000,906.76,0,78473,MALE,Bachelor,Manager,Traveling,Married,6143.61,48.76,2020-07-13,Multi-vehicle Collision,Front Collision,Total Loss,Police,TX,New Kathyhaven,"836 Ricky Mall Apt. 636, Powersfort, CA 60193",17,2,NO,1,2,YES,29612.53,7326.79,4227.42,4033.59,Chevrolet,Model C,2001,N
113,36,TR5296,TX,100/300,2000,1106.97,0,75283,MALE,PhD,Lawyer,Traveling,Married,3652.61,4703.09,2024-05-14,Single Vehicle Collision,Side Collision,Major Damage,Police,NY,Sarahburgh,"4897 Emily Greens, Lake Devonmouth, GA 58782",14,3,,1,2,NO,45554.4,3164.29,7948.07,2539.42,Chevrolet,Model C,2021,N
112,36,ZE0508,CA,500/1000,2000,1343.2,1000000,44783,MALE,High School,Lawyer,Sports,Married,8235.78,1705.4,2024-06-28,Parked Car,No Collision,Trivial Damage,Ambulance,NY,Blakechester,"188 Ramos Ramp Suite 013, New Jamesmouth, NV 36988",13,1,,2,1,,33845.99,1420.66,14963.99,14841.31,Chevrolet,Model B,2011,Y
22,24,pr4201,NY,100/300,2000,1255.06,1000000,82213,FEMALE,Associate,Doctor,Reading,Single,4340.66,4464.65,2021-02-27,Parked Car,Front Collision,Trivial Damage,Fire,FL,Jasonburgh,"0462 Wells Mews, Port Michael, WV 24744",7,1,YES,2,2,,40814.01,3436.39,8923.94,13149.07,Toyota,Model C,2012,N
2,47,od6273,TX,500/1000,2000,962.99,1000000,66240,MALE,Bachelor,Manager,Cooking,Single,3402.06,4774.92,2022-04-23,Multi-vehicle Collision,Side Collision,Trivial Damage,Fire,TX,East Kevinport,"21095 Mullen Loaf Suite 177, North Kimberly, OK 00891",15,2,NO,2,0,,20258.39,12206.66,13362.64,13844.87,BMW,Model D,2021,N
97,38,PO9199,FL,500/1000,1000,612.27,0,85960,MALE,Master,Lawyer,Traveling,Divorced,3920.3,2238.08,2025-05-06,Single Vehicle Collision,Rear Collision,Trivial Damage,Other,FL,Randychester,"951 Karen Forge, Richardburgh, NJ 91349",18,2,,0,1,NO,44685.76,9817.52,13973.24,3785.68,BMW,Model B,2013,Y
65,38,cj2109,NY,500/1000,1000,767.07,2000000,69533,MALE,Master,Clerk,Traveling,Married,4473.38,1448.49,2023-11-10,Vehicle Theft,Side Collision,Major Damage,Fire,FL,West Shawnshire,"Unit 5500 Box 0444, DPO AE 45639",23,1,YES,0,3,,47212.16,7429.05,11701.31,1154.25,Ford,Model C,2023,N
5,31,UC6305,TX,100/300,2000,1301.91,0,20998,FEMALE,Bachelor,Lawyer,Sports,Divorced,8865.19,3138.42,2024-02-06,Single Vehicle Collision,No Collision,Minor Damage,Ambulance,FL,Watsonberg,"21758 Lynn Points, New Jackie, ID 60726",9,3,NO,1,0,,33756.31,5878.73,7051.23,6172.92,Honda,Model A,2006,N
113,30,SV1376,CA,500/1000,500,1083.62,1000000,04285,FEMALE,Associate,Doctor,Cooking,Single,9156.47,4839.76,2020-09-20,Multi-vehicle Collision,Rear Collision,Trivial Damage,Fire,FL,Lopezborough,"932 Deborah Orchard Suite 677, Selenafurt, ND 43123",12,3,NO,1,3,NO,12351.49,9307.22,5979.0,10363.76,Toyota,Model D,2005,N
88,49,Gs2414,CA,100/300,500,972.16,2000000,20975,FEMALE,Master,Engineer,Traveling,Married,6983.09,2056.21,2022-03-19,Vehicle Theft,Rear Collision,Trivial Damage,Ambulance,NY,Banksside,"7574 Mcguire Pines, Ericamouth, MN 52205",5,1,NO,0,1,YES,13514.54,13766.81,10730.18,12309.77,BMW,Model D,2005,N
89,34,ri5192,IL,250/500,1000,987.43,2000000,59279,MALE,Master,Engineer,Traveling,Divorced,6363.25,128.97,2023-01-07,Parked Car,No Collision,Minor Damage,Fire,CA,West Paul,"65228 Hester Fords Suite 118, Castillofurt, KS 82691",16,3,YES,1,0,YES,31968.14,11356.51,5585.38,11581.09,Honda,Model A,2010,Y
106,33,QF4487,NY,100/300,1000,677.99,2000000,58345,MALE,PhD,Manager,Reading,Married,5686.53,3448.59,2021-01-19,Parked Car,Front Collision,Trivial Damage,Police,NY,Seanchester,"103 Alexandria Mill Apt. 779, Schmittchester, ND 66760",1,1,YES,2,3,NO,26867.98,3587.19,10544.19,11577.53,BMW,Model A,2009,N
13,42,av6742,NY,500/1000,1000,1172.34,2000000,90422,MALE,Associate,Engineer,Cooking,Single,3278.79,2630.86,2024-11-29,Multi-vehicle Collision,No Collision,Minor Damage,Police,TX,Lake Lorimouth,"2216 Jose Lodge Suite 186, Kelseystad, CO 17886",16,1,,2,0,NO,42407.57,7437.87,4299.75,13106.03,Chevrolet,Model D,2011,N
101,64,iO4138,NY,250/500,1000,1286.87,0,81209,FEMALE,High School,Doctor,Sports,Divorced,5983.72,711.43,2021-01-05,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,TX,Hansonside,"865 Samantha Glen Suite 601, Smithstad, IA 80990",10,3,,2,0,NO,43117.72,6845.97,12279.3,9954.05,Toyota,Model C,2004,N
10,67,xS7015,TX,100/300,1000,1313.92,1000000,22122,MALE,Bachelor,Lawyer,Cooking,Married,2283.15,1071.31,2024-01-01,Parked Car,Rear Collision,Major Damage,Police,FL,South Kyle,"5529 Higgins Points Suite 351, Danielsberg, HI 21355",6,2,,2,3,YES,44076.69,14614.72,4014.08,11435.71,Ford,Model C,2012,Y
51,54,Gd1131,TX,500/1000,500,1258.47,2000000,08347,MALE,High School,Lawyer,Reading,Divorced,2424.19,1021.27,2024-05-30,Vehicle Theft,Side Collision,Major Damage,Fire,TX,North Julie,"84755 Griffin Oval, West Gloria, FL 73953",12,1,YES,0,2,YES,12725.64,14400.33,1782.32,12049.86,Toyota,Model C,2015,N
79,26,iQ3913,NY,250/500,2000,1081.32,0,93054,FEMALE,PhD,Doctor,Sports,Divorced,4508.35,665.58,2022-01-03,Vehicle Theft,Rear Collision,Major Damage,Ambulance,TX,New Laurabury,"835 Alice Loaf Suite 329, Staffordhaven, WV 44397",12,2,,1,1,YES,34107.21,1226.57,6275.35,8975.96,Toyota,Model D,2000,Y
99,61,Dd2713,IL,500/1000,500,1094.23,1000000,82437,FEMALE,Bachelor,Lawyer,Gaming,Divorced,9101.79,4919.53,2024-02-08,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,West Robin,"9890 Noah Via Apt. 947, North Lisa, NE 38644",13,3,,0,2,,32512.98,6672.66,4065.33,773.88,Toyota,Model A,2022,Y
109,33,LJ5889,CA,250/500,500,761.84,0,65997,MALE,Master,Manager,Gaming,Married,5037.43,2205.87,2023-12-03,Single Vehicle Collision,Rear Collision,Trivial Damage,Police,CA,West Joseph,"28420 Stephen Prairie, Lake Ashley, OR 68091",10,1,YES,2,2,YES,3150.01,2614.14,10926.84,5479.62,Chevrolet,Model A,2008,Y
38,53,lW1220,TX,250/500,2000,669.08,1000000,10198,MALE,PhD,Doctor,Reading,Single,8770.76,3948.34,2021-04-03,Vehicle Theft,No Collision,Total Loss,Other,CA,Dianaberg,"36840 Roberts Coves Suite 523, Smithside, NV 65795",6,3,,1,3,NO,46895.34,14583.02,6713.09,11166.35,Chevrolet,Model B,2019,Y
7,19,Wc5190,FL,250/500,1000,613.16,2000000,27454,FEMALE,Master,Lawyer,Cooking,Married,2322.08,3318.39,2024-07-10,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,East Tamara,"47843 Ronald Glens Suite 643, Port Bryanborough, IL 30903",9,2,,1,2,NO,9024.96,4063.16,9688.35,8320.46,Honda,Model C,2005,Y
7,55,TB5437,TX,250/500,2000,640.32,1000000,63560,FEMALE,PhD,Lawyer,Sports,Divorced,5110.48,32.98,2025-02-08,Single Vehicle Collision,No Collision,Minor Damage,Police,FL,North Julie,"96459 Gardner Dam, Jamieberg, TN 10977",11,3,YES,2,1,,35454.59,9054.12,13125.84,11613.71,Honda,Model D,2000,Y
111,66,NH5588,TX,250/500,1000,635.84,2000000,26118,MALE,PhD,Manager,Traveling,Married,7366.02,4277.61,2021-09-28,Parked Car,Side Collision,Major Damage,Police,TX,Lake Jamie,"1257 Elizabeth Mission, South Tyroneburgh, ME 33748",6,2,YES,1,3,,4897.22,14975.33,6115.18,7790.56,BMW,Model D,2020,Y
45,58,Ce4759,TX,500/1000,1000,1308.48,2000000,14014,MALE,Bachelor,Clerk,Gaming,Married,5803.39,1435.02,2023-05-25,Single Vehicle Collision,No Collision,Total Loss,Ambulance,IL,Port Daniel,"731 David Estate Suite 459, Mercadoshire, NE 69749",5,1,,2,1,YES,38962.67,1076.12,8058.26,7467.35,Chevrolet,Model D,2019,N
103,42,Za5831,NY,100/300,1000,1361.05,1000000,75544,FEMALE,Master,Engineer,Traveling,Single,6619.09,4501.83,2022-11-29,Vehicle Theft,Front Collision,Minor Damage,Police,TX,East Melodyside,"63275 Mary Overpass Apt. 926, Jacktown, IA 72563",12,2,YES,0,3,YES,42350.09,6631.51,14012.46,962.23,BMW,Model D,2017,N
44,32,Fp2880,TX,500/1000,2000,945.19,1000000,57477,FEMALE,Associate,Manager,Reading,Single,9209.21,4327.01,2024-03-16,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,IL,Peckport,"69599 Jessica Springs Apt. 964, Lake Ebony, IA 45785",13,1,NO,1,3,,29320.73,7854.15,13363.76,13534.79,Toyota,Model C,2002,N
66,31,Yb2395,CA,500/1000,2000,977.08,0,23066,MALE,PhD,Doctor,Gaming,Married,1096.02,1868.57,2023-12-30,Vehicle Theft,Rear Collision,Major Damage,Fire,CA,North Michellehaven,"08222 Michael Curve, North Amber, OK 94676",22,3,,0,2,NO,35697.13,4059.74,13897.66,11906.28,Ford,Model B,2008,Y
