customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,TotalCharges,Churn
CUST04264,Male,0,Yes,No,45,No,No,Fiber optic,65.93,2975.9,Yes
CUST04265,Male,0,Yes,No,40,Yes,Yes,Fiber optic,96.07,3849.18,No
CUST04266,Male,1,No,Yes,3,Yes,No,DSL,40.64,120.23,Yes
CUST04267,Male,1,Yes,No,13,Yes,No,DSL,63.68,830.43,No
CUST04268,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,38.07,487.35,Yes
CUST04269,Male,1,Yes,No,52,Yes,No,DSL,81.4,4233.83,Yes
CUST04270,Female,0,Yes,No,28,Yes,No,DSL,104.8,2929.66,No
CUST04271,Female,0,Yes,No,22,Yes,No,Fiber optic,96.54,2119.55,Yes
CUST04272,Female,1,Yes,No,30,Yes,Yes,No,114.42,3425.11,No
CUST04273,Female,0,Yes,No,70,Yes,No,Fiber optic,117.17,8199.06,No
CUST04274,Female,0,Yes,No,60,Yes,Yes,Fiber optic,97.2,5831.63,No
CUST04275,Male,0,No,No,22,Yes,No,Fiber optic,48.68,1072.97,No
CUST04276,Male,0,Yes,No,7,Yes,No,Fiber optic,41.93,289.61,No
CUST04277,Male,0,Yes,No,15,Yes,Yes,DSL,64.75,977.09,No
CUST04278,Female,0,No,No,25,Yes,Yes,DSL,119.39,2985.17,Yes
CUST04279,Male,1,No,No,28,Yes,Yes,DSL,61.27,1718.32,No
CUST04280,Male,0,No,No,5,Yes,No,No,39.91,195.11,No
CUST04281,Female,0,Yes,No,36,Yes,Yes,No,114.43,4125.76,No
CUST04282,Female,0,No,No,32,No,No,Fiber optic,58.59,1877.37,No
CUST04283,Female,0,No,Yes,45,Yes,No,No,89.09,4016.3,No
CUST04284,Female,0,No,No,60,Yes,No,No,98.82,5922.4,No
CUST04285,Male,0,No,No,40,Yes,Yes,No,104.32,4170.41,Yes
CUST04286,Female,1,No,No,17,No,No,DSL,102.13,1728.47,Yes
CUST04287,Female,1,No,No,15,Yes,Yes,Fiber optic,103.62,1548.61,No
CUST04288,Male,0,No,No,50,Yes,No,Fiber optic,86.77,4336.39,No
CUST04289,Male,1,Yes,No,36,Yes,Yes,Fiber optic,60.38,2181.57,Yes
CUST04290,Female,0,No,No,13,Yes,Yes,DSL,86.73,1128.63,No
CUST04291,Male,0,No,No,67,Yes,No,Fiber optic,103.67,6942.5,Yes
CUST04292,Female,0,Yes,Yes,29,Yes,No,Fiber optic,55.06,1601.68,No
CUST04293,Female,0,No,No,59,Yes,No,No,49.65,2919.74,No
CUST04294,Male,0,Yes,No,52,Yes,No,Fiber optic,54.37,2824.64,Yes
CUST04295,Male,0,Yes,No,35,Yes,No,DSL,75.13,2631.57,Yes
CUST04296,Female,0,No,Yes,29,Yes,No,DSL,25.24,733.62,Yes
CUST04297,Female,1,Yes,Yes,63,Yes,No,Fiber optic,97.9,6169.85,Yes
CUST04298,Female,0,Yes,Yes,13,Yes,No,Fiber optic,33.89,434.8,No
CUST04299,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,33.28,728.9,No
CUST04300,Female,0,Yes,No,47,Yes,No,Fiber optic,39.77,1877.82,No
CUST04301,Female,0,Yes,No,27,Yes,No,No,77.69,2107.11,No
CUST04302,Female,0,Yes,No,6,Yes,No,DSL,48.56,287.6,No
CUST04303,Female,0,Yes,No,41,Yes,No,Fiber optic,56.81,2332.1,No
CUST04304,Female,0,No,No,9,Yes,No,No,113.16,1013.27,Yes
CUST04305,Male,0,No,No,67,Yes,No,No,104.72,7013.61,No
CUST04306,Female,0,Yes,No,43,Yes,No,DSL,105.22,4530.31,No
CUST04307,Female,0,No,No,12,No,No,DSL,77.76,933.14,No
CUST04308,Female,0,Yes,No,32,Yes,No,DSL,106.65,3419.79,No
CUST04309,Female,0,Yes,No,31,Yes,No,No,97.86,3036.23,No
CUST04310,Male,0,Yes,Yes,47,No,No,Fiber optic,115.32,5422.62,No
CUST04311,Male,0,No,No,4,Yes,No,Fiber optic,26.44,96.44,No
CUST04312,Male,0,No,No,60,Yes,No,DSL,22.87,1377.19,No
CUST04313,Female,0,Yes,No,2,Yes,No,DSL,37.5,84.56,No
CUST04314,Female,0,Yes,No,23,Yes,No,Fiber optic,112.91,2596.39,No
CUST04315,Male,0,Yes,No,33,Yes,No,Fiber optic,80.56,2651.65,No
CUST04316,Male,0,No,Yes,41,Yes,No,Fiber optic,62.61,2576.55,No
CUST04317,Male,0,No,No,19,Yes,No,DSL,71.27,1349.93,No
CUST04318,Female,1,Yes,Yes,40,Yes,No,DSL,102.96,4116.58,No
CUST04319,Female,1,No,No,19,Yes,No,No,112.91,2136.84,Yes
CUST04320,Male,0,Yes,No,5,Yes,No,DSL,92.97,457.07,Yes
CUST04321,Male,0,No,Yes,56,Yes,No,No,95.98,5369.21,Yes
CUST04322,Male,0,No,No,41,Yes,No,DSL,52.04,2134.61,No
CUST04323,Female,1,Yes,Yes,24,Yes,No,DSL,66.7,1601.96,No
CUST04324,Female,1,No,Yes,40,Yes,Yes,Fiber optic,108.52,4342.92,No
CUST04325,Female,0,No,No,40,Yes,Yes,No,98.59,3945.28,No
CUST04326,Male,0,Yes,Yes,2,Yes,Yes,DSL,88.43,176.76,Yes
CUST04327,Male,0,Yes,No,42,Yes,Yes,Fiber optic,26.52,1119.88,Yes
CUST04328,Female,0,No,Yes,45,Yes,No,Fiber optic,23.95,1086.43,No
CUST04329,Male,0,Yes,Yes,56,Yes,No,DSL,33.04,1845.64,No
CUST04330,Female,0,Yes,No,50,Yes,Yes,DSL,78.14,3899.6,Yes
CUST04331,Male,1,Yes,No,4,Yes,No,No,73.64,293.06,No
CUST04332,Male,0,No,Yes,14,Yes,No,DSL,114.27,1590.31,No
CUST04333,Male,0,No,No,38,Yes,No,Fiber optic,89.48,3407.91,No
CUST04334,Male,1,No,No,69,Yes,No,No,49.4,3403.39,No
CUST04335,Female,1,No,No,37,Yes,No,DSL,36.15,1338.54,No
CUST04336,Male,0,Yes,Yes,38,Yes,No,DSL,104.95,3980.4,No
CUST04337,Female,0,No,No,51,No,No,DSL,65.96,3365.03,No
CUST04338,Female,0,No,No,2,Yes,No,DSL,85.35,161.48,Yes
CUST04339,Female,0,Yes,Yes,28,Yes,No,DSL,76.51,2147.66,Yes
CUST04340,Male,1,Yes,No,30,Yes,No,Fiber optic,30.75,931.61,No
CUST04341,Female,1,Yes,No,65,Yes,No,Fiber optic,25.71,1667.29,No
CUST04342,Female,0,No,No,44,No,No,Fiber optic,57.7,2533.96,Yes
CUST04343,Female,0,No,No,21,Yes,No,No,56.16,1178.32,No
CUST04344,Male,0,No,No,9,Yes,No,DSL,87.38,788.82,No
CUST04345,Male,1,No,No,20,No,No,DSL,83.22,1658.18,No
CUST04346,Female,0,Yes,No,16,Yes,No,DSL,116.89,1876.31,No
CUST04347,Male,0,No,No,66,Yes,No,DSL,105.81,6977.43,No
CUST04348,Female,0,No,No,6,Yes,Yes,DSL,69.66,408.07,No
CUST04349,Female,0,Yes,No,35,Yes,Yes,Fiber optic,70.0,2450.49,Yes
CUST04350,Male,0,No,No,66,Yes,Yes,No,87.41,5761.36,Yes
CUST04351,Female,0,Yes,No,29,Yes,Yes,No,31.41,914.85,No
CUST04352,Male,1,No,Yes,70,Yes,No,DSL,119.99,8392.65,No
CUST04353,Male,1,No,No,28,Yes,Yes,No,71.88,2018.99,No
CUST04354,Female,0,No,No,71,Yes,No,No,110.99,7879.7,No
CUST04355,Male,0,No,No,32,Yes,No,DSL,116.74,3737.01,Yes
CUST04356,Male,0,Yes,No,58,Yes,No,DSL,78.16,4527.01,No
CUST04357,Female,0,No,No,19,Yes,Yes,No,30.33,569.2,Yes
CUST04358,Female,0,Yes,Yes,28,Yes,No,Fiber optic,77.33,2167.87,No
CUST04359,Male,1,No,No,52,Yes,Yes,No,79.76,4142.63,No
CUST04360,Male,0,No,Yes,0,Yes,No,Fiber optic,98.92,-2.28,Yes
CUST04361,Female,0,No,No,33,Yes,No,DSL,24.82,818.65,No
CUST04362,Male,1,Yes,No,43,Yes,No,DSL,66.63,2859.68,Yes
CUST04363,Male,1,No,Yes,13,Yes,Yes,No,112.28,1465.55,Yes
CUST04364,Male,0,No,No,36,Yes,No,DSL,119.13,4297.47,Yes
CUST04365,Male,0,No,No,34,Yes,No,DSL,39.14,1329.4,No
CUST04366,Male,0,Yes,No,58,Yes,No,Fiber optic,107.06,6217.83,Yes
CUST04367,Male,0,Yes,No,23,Yes,No,DSL,34.63,804.14,No
CUST04368,Male,0,Yes,Yes,64,Yes,No,DSL,104.12,6657.0,Yes
CUST04369,Female,0,No,Yes,5,Yes,No,Fiber optic,47.73,232.12,Yes
CUST04370,Female,1,No,No,67,Yes,No,DSL,115.96,7768.87,No
CUST04371,Female,0,No,No,37,No,No,Fiber optic,89.55,3313.87,No
CUST04372,Female,0,Yes,No,0,No,No,DSL,59.91,-3.18,No
CUST04373,Female,0,Yes,Yes,40,Yes,No,Fiber optic,48.1,1920.26,No
CUST04374,Male,0,No,No,30,Yes,Yes,DSL,43.52,1304.23,Yes
CUST04375,Male,1,No,No,35,Yes,No,DSL,88.08,3086.61,No
CUST04376,Male,0,No,No,53,Yes,Yes,Fiber optic,109.58,5799.43,No
CUST04377,Male,0,No,Yes,30,No,No,DSL,95.49,2868.91,Yes
CUST04378,Female,0,Yes,No,28,No,No,DSL,103.48,2905.96,No
CUST04379,Male,0,No,Yes,2,Yes,No,Fiber optic,98.14,201.55,No
CUST04380,Male,0,No,Yes,57,Yes,No,DSL,117.91,6714.7,Yes
CUST04381,Female,0,Yes,No,60,Yes,No,DSL,95.78,5738.55,No
CUST04382,Male,0,Yes,No,5,Yes,No,Fiber optic,41.02,204.91,No
CUST04383,Male,0,Yes,No,19,Yes,No,Fiber optic,99.16,1893.17,No
CUST04384,Female,0,Yes,No,60,No,No,Fiber optic,52.21,3138.98,No
CUST04385,Male,1,No,No,45,Yes,No,Fiber optic,119.58,5382.35,No
CUST04386,Male,1,Yes,No,12,Yes,No,Fiber optic,57.67,684.9,No
CUST04387,Male,0,Yes,No,22,Yes,No,Fiber optic,49.28,1088.44,No
CUST04388,Male,0,Yes,No,30,Yes,No,DSL,43.92,1323.86,Yes
CUST04389,Male,0,No,Yes,3,Yes,No,DSL,85.85,266.25,No
CUST04390,Female,0,Yes,Yes,65,Yes,No,Fiber optic,30.92,2012.04,No
CUST04391,Female,0,No,No,15,Yes,No,Fiber optic,115.36,1730.69,No
CUST04392,Female,1,Yes,No,30,Yes,No,Fiber optic,49.43,1485.28,Yes
CUST04393,Female,1,Yes,Yes,47,Yes,No,DSL,49.54,2337.25,No
CUST04394,Female,0,Yes,No,42,Yes,No,DSL,24.61,1036.18,Yes
CUST04395,Female,0,Yes,No,3,Yes,No,No,44.6,128.95,No
CUST04396,Male,1,Yes,No,61,Yes,No,Fiber optic,61.9,3778.62,Yes
CUST04397,Female,0,Yes,Yes,47,Yes,No,Fiber optic,56.96,2684.71,No
CUST04398,Female,0,No,No,27,Yes,Yes,DSL,47.3,1278.44,No
CUST04399,Male,0,No,No,15,Yes,No,DSL,24.07,361.1,No
CUST04400,Male,0,Yes,No,68,Yes,No,DSL,50.06,3408.75,Yes
CUST04401,Female,0,Yes,Yes,29,Yes,No,Fiber optic,97.83,2840.29,No
CUST04402,Male,0,No,Yes,64,Yes,Yes,No,63.88,4079.45,No
CUST04403,Female,0,No,No,68,Yes,Yes,No,49.08,3341.95,Yes
CUST04404,Male,0,Yes,No,13,Yes,Yes,Fiber optic,50.48,654.39,No
CUST04405,Female,0,No,No,33,Yes,No,No,75.44,2498.34,No
CUST04406,Male,0,No,No,55,Yes,No,Fiber optic,50.23,2772.07,No
CUST04407,Male,0,No,No,28,Yes,Yes,DSL,83.08,2325.21,No
CUST04408,Female,0,Yes,Yes,24,No,No,DSL,118.95,2864.18,Yes
CUST04409,Female,1,Yes,No,65,Yes,No,Fiber optic,24.12,1564.02,No
CUST04410,Female,0,Yes,Yes,39,Yes,No,DSL,36.87,1441.58,No
CUST04411,Female,0,No,No,14,Yes,No,Fiber optic,37.91,522.24,No
CUST04412,Female,1,No,No,31,Yes,No,No,64.71,1998.91,Yes
CUST04413,Male,0,Yes,No,19,Yes,Yes,DSL,24.14,465.95,No
CUST04414,Female,0,No,Yes,52,Yes,No,DSL,67.75,3530.88,No
CUST04415,Female,0,No,Yes,66,Yes,No,DSL,112.89,7451.39,No
CUST04416,Male,0,No,No,48,Yes,No,Fiber optic,21.16,1012.48,No
CUST04417,Male,0,No,No,66,Yes,No,DSL,56.49,3727.36,No
CUST04418,Female,1,No,No,0,No,No,Fiber optic,96.09,7.39,No
CUST04419,Male,0,Yes,No,38,Yes,No,DSL,35.45,1341.32,No
CUST04420,Male,0,No,No,60,No,No,Fiber optic,27.76,1661.5,No
CUST04421,Female,1,No,No,54,Yes,Yes,DSL,83.08,4492.03,Yes
CUST04422,Male,0,Yes,Yes,68,Yes,No,No,21.0,1436.71,No
CUST04423,Male,0,Yes,No,1,Yes,No,Fiber optic,100.18,92.04,Yes
CUST04424,Female,0,No,No,16,Yes,No,Fiber optic,26.69,433.12,Yes
CUST04425,Female,0,Yes,No,28,Yes,No,Fiber optic,72.44,2031.22,No
CUST04426,Male,0,No,No,3,Yes,No,Fiber optic,94.01,276.65,No
CUST04427,Male,0,Yes,Yes,63,Yes,Yes,DSL,44.2,2789.72,No
CUST04428,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,30.35,1279.26,No
CUST04429,Male,0,Yes,Yes,11,Yes,No,Fiber optic,37.56,406.0,No
CUST04430,Male,0,Yes,No,49,Yes,No,Fiber optic,105.47,5168.08,No
CUST04431,Male,0,No,No,67,Yes,Yes,DSL,90.58,6074.03,No
CUST04432,Female,0,No,No,60,Yes,No,DSL,39.81,2382.43,No
CUST04433,Male,0,Yes,Yes,50,Yes,No,DSL,91.61,4579.76,No
CUST04434,Male,0,Yes,Yes,4,Yes,No,DSL,90.86,355.85,No
CUST04435,Female,1,Yes,Yes,27,Yes,No,No,119.77,3229.93,No
CUST04436,Male,0,Yes,No,9,Yes,Yes,DSL,59.16,526.8,No
CUST04437,Male,0,No,Yes,51,Yes,No,DSL,106.49,5431.09,No
CUST04438,Female,0,Yes,Yes,16,Yes,No,Fiber optic,64.64,1027.06,No
CUST04439,Female,0,Yes,No,64,Yes,Yes,No,109.78,7023.58,No
CUST04440,Female,0,Yes,No,20,Yes,No,Fiber optic,29.16,578.7,No
CUST04441,Female,0,Yes,No,53,Yes,No,DSL,37.53,1994.01,No
CUST04442,Male,1,Yes,Yes,48,No,No,DSL,105.0,5043.99,No
CUST04443,Male,0,Yes,No,21,Yes,No,Fiber optic,101.93,2132.43,Yes
CUST04444,Female,0,No,No,68,Yes,No,DSL,50.54,3445.79,No
CUST04445,Female,0,No,Yes,63,Yes,No,DSL,79.68,5024.73,No
CUST04446,Male,0,No,Yes,35,Yes,No,DSL,58.27,2041.77,No
CUST04447,Female,0,Yes,No,20,Yes,No,No,21.03,420.15,No
CUST04448,Male,0,Yes,No,55,Yes,Yes,DSL,22.61,1237.11,Yes
CUST04449,Female,1,No,Yes,47,Yes,Yes,Fiber optic,25.43,1204.45,No
CUST04450,Male,0,No,No,17,Yes,Yes,No,79.41,1340.13,No
CUST04451,Female,0,No,No,14,Yes,No,Fiber optic,47.92,674.73,No
CUST04452,Female,0,Yes,Yes,43,Yes,No,DSL,34.39,1478.92,No
CUST04453,Male,0,Yes,No,44,Yes,No,DSL,114.11,5028.89,No
CUST04454,Female,0,No,No,35,Yes,No,No,32.13,1122.16,No
CUST04455,Male,0,No,No,39,Yes,No,DSL,87.4,3408.97,No
CUST04456,Male,0,No,No,50,Yes,No,Fiber optic,109.42,5475.85,No
CUST04457,Male,0,No,Yes,29,No,No,No,36.38,1045.97,No
CUST04458,Male,0,No,Yes,25,Yes,No,DSL,41.47,1027.84,Yes
CUST04459,Male,0,No,No,30,Yes,No,Fiber optic,77.38,2315.63,No
CUST04460,Female,1,No,No,55,Yes,Yes,No,70.84,3889.13,Yes
CUST04461,Female,0,No,No,60,Yes,No,Fiber optic,72.1,4316.13,No
CUST04462,Male,0,No,No,16,Yes,Yes,Fiber optic,75.47,1209.98,Yes
CUST04463,Female,1,Yes,No,23,Yes,Yes,No,114.99,2650.69,No
CUST04464,Male,0,Yes,No,3,Yes,No,Fiber optic,25.38,85.28,No
CUST04465,Female,0,No,No,8,Yes,No,Fiber optic,96.04,767.14,Yes
CUST04466,Female,0,Yes,No,1,Yes,Yes,Fiber optic,43.25,38.84,No
CUST04467,Female,0,No,No,34,Yes,No,DSL,57.37,1957.86,Yes
CUST04468,Female,0,Yes,Yes,37,Yes,No,DSL,28.93,1077.3,Yes
CUST04469,Male,0,Yes,No,44,Yes,No,DSL,64.56,2843.14,No
CUST04470,Male,0,No,No,14,No,No,DSL,100.42,1401.34,No
CUST04471,Female,0,Yes,Yes,41,Yes,No,DSL,29.87,1232.84,Yes
CUST04472,Female,0,Yes,No,2,Yes,No,Fiber optic,47.56,88.69,No
CUST04473,Male,0,Yes,No,30,Yes,No,DSL,57.31,1710.17,No
CUST04474,Female,0,No,No,51,No,No,No,30.39,1555.82,Yes
CUST04475,Male,0,Yes,Yes,40,No,No,Fiber optic,96.23,3850.47,No
CUST04476,Male,0,No,No,56,Yes,No,Fiber optic,98.69,5521.57,No
CUST04477,Male,0,Yes,Yes,41,Yes,No,Fiber optic,103.59,4250.61,No
CUST04478,Female,0,No,No,52,Yes,No,DSL,78.39,4081.61,No
CUST04479,Male,0,Yes,Yes,55,No,No,Fiber optic,70.72,3896.49,No
CUST04480,Female,0,Yes,No,71,Yes,Yes,Fiber optic,46.26,3280.1,No
CUST04481,Male,0,Yes,No,52,Yes,No,Fiber optic,85.52,4437.55,No
CUST04482,Female,0,Yes,No,31,No,No,DSL,64.46,1998.46,No
CUST04483,Female,1,No,No,53,Yes,No,Fiber optic,117.08,6212.36,Yes
CUST04484,Female,0,Yes,No,36,Yes,No,Fiber optic,116.82,4199.68,No
CUST04485,Male,0,Yes,Yes,7,Yes,No,Fiber optic,110.52,772.06,No
CUST04486,Male,0,No,Yes,10,Yes,Yes,DSL,56.01,555.23,No
CUST04487,Female,0,Yes,Yes,53,Yes,No,Fiber optic,56.8,3000.67,No
CUST04488,Female,0,Yes,Yes,59,Yes,No,Fiber optic,105.27,6218.9,No
CUST04489,Female,0,No,No,9,Yes,No,Fiber optic,92.91,828.89,No
CUST04490,Male,0,No,No,69,Yes,Yes,Fiber optic,90.44,6245.7,No
CUST04491,Male,1,Yes,Yes,41,Yes,No,DSL,47.96,1963.29,No
CUST04492,Male,0,Yes,No,36,No,No,DSL,103.33,3715.43,Yes
CUST04493,Male,0,No,No,57,Yes,No,DSL,77.94,4451.4,No
CUST04494,Female,0,Yes,Yes,58,Yes,No,DSL,64.69,3755.16,No
CUST04495,Female,1,No,No,23,Yes,No,DSL,106.54,2454.16,No
CUST04496,Male,0,Yes,No,27,Yes,No,DSL,59.42,1609.53,No
CUST04497,Male,0,No,No,36,No,No,DSL,85.39,3070.86,Yes
CUST04498,Female,1,Yes,No,20,Yes,No,Fiber optic,66.59,1333.07,No
CUST04499,Male,0,No,No,32,Yes,No,No,79.27,2532.04,No
CUST04500,Male,0,Yes,Yes,1,Yes,No,DSL,24.05,30.74,Yes
CUST04501,Male,0,No,No,27,Yes,No,DSL,66.11,1786.96,No
CUST04502,Male,0,Yes,No,14,Yes,No,No,75.65,1053.97,No
CUST04503,Male,0,Yes,No,0,Yes,No,Fiber optic,69.27,8.0,No
CUST04504,Male,0,No,No,27,Yes,Yes,DSL,104.74,2829.6,Yes
CUST04505,Female,0,No,No,49,Yes,No,Fiber optic,51.11,2504.29,Yes
CUST04506,Male,0,No,No,34,Yes,No,DSL,108.41,3676.63,No
CUST04507,Male,0,Yes,No,27,No,No,Fiber optic,60.35,1637.65,No
CUST04508,Female,0,No,No,8,Yes,No,No,89.45,724.65,No
CUST04509,Female,0,Yes,No,23,Yes,No,DSL,28.67,660.66,No
CUST04510,Female,0,No,No,62,No,No,No,40.02,2480.09,No
CUST04511,Male,0,No,No,3,Yes,No,DSL,96.12,285.55,No
CUST04512,Female,0,Yes,No,55,Yes,No,Fiber optic,21.23,1163.01,No
CUST04513,Male,0,No,No,40,Yes,No,Fiber optic,116.85,4675.49,No
CUST04514,Male,0,No,Yes,66,Yes,No,Fiber optic,39.06,2570.52,No
CUST04515,Male,0,Yes,Yes,47,Yes,Yes,DSL,110.13,5184.49,No
CUST04516,Female,1,No,No,57,No,No,Fiber optic,71.59,4074.15,Yes
CUST04517,Female,0,Yes,No,38,Yes,No,Fiber optic,76.46,2910.39,No
CUST04518,Female,0,No,Yes,24,Yes,No,Fiber optic,28.41,677.98,Yes
CUST04519,Female,0,Yes,No,59,Yes,No,DSL,56.52,3329.2,No
CUST04520,Female,0,Yes,No,46,Yes,No,DSL,35.62,1639.68,No
CUST04521,Male,0,Yes,Yes,60,Yes,No,Fiber optic,72.59,4360.7,No
CUST04522,Male,0,No,Yes,26,Yes,No,No,75.07,1956.35,No
CUST04523,Male,1,No,No,41,Yes,Yes,Fiber optic,90.97,3724.45,Yes
CUST04524,Male,0,No,Yes,51,Yes,Yes,Fiber optic,107.83,5495.94,Yes
CUST04525,Female,0,Yes,No,47,Yes,No,DSL,66.82,3147.92,No
CUST04526,Female,0,Yes,No,31,Yes,No,Fiber optic,43.34,1348.0,No
CUST04527,Male,0,No,No,23,Yes,Yes,DSL,53.36,1231.53,No
CUST04528,Female,1,No,No,2,Yes,No,Fiber optic,104.71,204.8,No
CUST04529,Female,0,Yes,No,26,No,No,No,34.59,905.18,Yes
CUST04530,Male,0,Yes,No,39,Yes,No,No,82.73,3223.64,No
CUST04531,Male,0,No,No,22,Yes,No,DSL,21.31,466.85,No
CUST04532,Female,0,Yes,No,6,Yes,No,Fiber optic,44.57,263.17,Yes
CUST04533,Female,0,No,No,36,Yes,Yes,DSL,79.14,2841.47,No
CUST04534,Male,0,No,No,6,Yes,No,DSL,65.64,392.25,No
CUST04535,Male,0,No,No,21,Yes,No,DSL,69.35,1446.69,Yes
CUST04536,Male,0,No,No,16,Yes,No,DSL,86.06,1376.08,No
CUST04537,Female,0,Yes,Yes,18,Yes,No,Fiber optic,43.46,786.78,No
CUST04538,Male,0,No,Yes,38,Yes,No,Fiber optic,48.08,1836.25,Yes
CUST04539,Male,0,No,No,35,Yes,No,No,88.45,3087.32,No
CUST04540,Female,0,Yes,No,14,Yes,No,DSL,73.83,1029.25,No
CUST04541,Female,0,No,No,62,Yes,No,DSL,21.46,1330.4,No
CUST04542,Female,0,Yes,No,28,Yes,No,DSL,87.03,2430.25,No
CUST04543,Female,0,No,Yes,59,Yes,No,DSL,82.01,4830.93,No
CUST04544,Female,0,Yes,No,55,Yes,No,No,27.86,1531.35,No
CUST04545,Male,1,No,Yes,39,Yes,Yes,DSL,94.75,3696.86,No
CUST04546,Male,0,Yes,No,15,Yes,No,No,72.21,1089.55,Yes
CUST04547,Female,0,Yes,No,32,No,No,DSL,40.47,1305.0,No
CUST04548,Female,0,No,No,15,No,No,DSL,75.94,1144.59,No
CUST04549,Female,0,No,No,29,Yes,No,DSL,79.55,2301.38,No
CUST04550,Female,0,Yes,Yes,65,Yes,No,No,112.01,7285.61,Yes
CUST04551,Female,1,Yes,No,43,Yes,No,DSL,94.21,4051.77,No
CUST04552,Male,0,Yes,Yes,37,Yes,No,No,50.19,1856.05,No
CUST04553,Male,1,No,Yes,50,Yes,Yes,Fiber optic,31.81,1599.21,No
CUST04554,Male,0,No,Yes,59,Yes,No,DSL,105.32,6217.92,No
CUST04555,Male,0,No,No,17,Yes,No,Fiber optic,104.61,1782.0,Yes
CUST04556,Female,0,No,Yes,4,No,No,DSL,37.53,140.36,Yes
CUST04557,Male,0,No,No,39,No,No,DSL,26.21,1029.49,No
CUST04558,Female,0,Yes,No,5,Yes,No,No,91.19,461.82,No
CUST04559,Female,1,Yes,No,11,Yes,Yes,Fiber optic,92.26,1010.84,No
CUST04560,Female,1,No,Yes,11,Yes,No,Fiber optic,37.71,410.65,No
CUST04561,Male,1,No,Yes,21,Yes,No,DSL,86.82,1814.29,No
CUST04562,Female,0,No,No,48,Yes,Yes,DSL,47.89,2289.74,No
CUST04563,Male,0,No,No,49,Yes,No,DSL,46.06,2260.31,No
CUST04564,Male,0,No,Yes,3,Yes,No,Fiber optic,52.45,151.07,Yes
CUST04565,Female,0,No,No,49,Yes,Yes,Fiber optic,72.04,3538.43,No
CUST04566,Female,0,Yes,No,2,Yes,No,Fiber optic,100.45,207.75,No
CUST04567,Female,0,Yes,No,15,No,No,Fiber optic,69.86,1044.88,No
CUST04568,Male,0,No,No,13,Yes,No,DSL,49.8,645.0,Yes
CUST04569,Female,0,No,No,63,Yes,No,DSL,108.4,6825.75,No
CUST04570,Male,0,Yes,No,40,Yes,No,DSL,25.51,1012.25,Yes
CUST04571,Female,0,Yes,No,67,Yes,Yes,Fiber optic,99.71,6671.2,No
CUST04572,Female,0,Yes,No,58,No,No,Fiber optic,98.44,5708.56,No
CUST04573,Male,0,Yes,No,1,Yes,No,DSL,45.35,54.21,Yes
CUST04574,Male,0,No,No,9,Yes,No,DSL,39.83,366.81,No
CUST04575,Male,0,Yes,No,25,Yes,No,Fiber optic,107.47,2692.95,Yes
CUST04576,Male,0,No,Yes,3,No,No,No,75.89,230.24,No
CUST04577,Male,0,Yes,Yes,27,Yes,No,Fiber optic,24.6,671.32,No
CUST04578,Male,0,No,No,1,Yes,No,DSL,109.08,109.38,Yes
CUST04579,Female,0,Yes,No,65,Yes,Yes,Fiber optic,54.9,3562.1,No
CUST04580,Female,0,No,No,15,Yes,No,Fiber optic,54.22,816.98,No
CUST04581,Male,0,No,No,56,Yes,Yes,DSL,84.33,4730.89,No
CUST04582,Female,0,No,No,22,Yes,Yes,Fiber optic,86.13,1885.25,Yes
CUST04583,Male,0,Yes,Yes,22,Yes,No,DSL,55.33,1212.29,No
CUST04584,Female,0,Yes,No,20,Yes,No,DSL,34.33,681.91,No
CUST04585,Female,0,Yes,No,24,Yes,No,No,75.23,1797.5,No
CUST04586,Male,0,Yes,No,57,Yes,No,No,82.52,4698.15,No
CUST04587,Male,0,No,No,36,Yes,Yes,Fiber optic,106.02,3814.4,No
CUST04588,Male,0,No,Yes,48,Yes,No,DSL,68.44,3293.92,No
CUST04589,Female,0,No,No,14,Yes,No,Fiber optic,84.57,1191.19,No
CUST04590,Male,0,No,No,27,Yes,No,DSL,25.44,695.8,Yes
CUST04591,Female,0,Yes,Yes,66,Yes,Yes,DSL,109.45,7216.11,No
CUST04592,Male,1,Yes,No,3,Yes,Yes,DSL,52.72,148.72,No
CUST04593,Female,0,Yes,No,46,Yes,No,Fiber optic,83.22,3820.32,Yes
CUST04594,Female,0,No,No,49,Yes,No,DSL,111.61,5477.18,No
CUST04595,Male,0,No,No,59,Yes,Yes,Fiber optic,101.05,5955.1,No
CUST04596,Female,0,Yes,No,61,Yes,No,DSL,83.77,5111.42,No
CUST04597,Female,0,Yes,No,66,Yes,No,No,90.36,5958.31,No
CUST04598,Male,0,No,Yes,71,Yes,No,No,112.09,7948.8,No
CUST04599,Female,0,No,No,42,Yes,No,Fiber optic,101.21,4242.51,No
CUST04600,Male,1,No,Yes,57,Yes,No,Fiber optic,80.99,4620.63,No
CUST04601,Male,0,Yes,No,51,Yes,No,DSL,85.87,4373.02,No
CUST04602,Male,0,Yes,No,68,Yes,No,Fiber optic,34.73,2356.22,Yes
CUST04603,Male,1,No,No,45,Yes,Yes,No,67.02,3013.45,No
CUST04604,Female,0,No,No,24,No,No,DSL,50.1,1205.54,Yes
